id,idedge,idnodo,hash,type,date,temperatura,umidade,rele,description
2419,3226,505,b19e5606f115c135237ae34923b4374c9adf16287cf442fcbd077048997227eefa151d1b2eebb632bc3880e3e9693aba46af4c3393cfa393ba229f1c24a01632,10,2023-09-08T14:16:20.429091,21,79,on,Alert data
2420,2369,258,435c24ec0240c97bcf6a7d130d3bf69043126c844771756276790af66dac91def9dc90c297655815c2444f803fe84c9d8bab4caa08ed0e95b63eb22eda1f93d7,4,2023-09-08T14:16:20.429091,20,79,on,Alert data
2421,2613,728,ef541845d6d5b44fbde3184e56fc50abfb0931395da24f2be1c99d16019176c871b0dbac743d62c7b27585a2f1b2a8c815a1f020cf95c59f6f26abd3047204b9,2,2023-09-08T14:16:20.429091,21,80,on,Alert data
2422,7407,675,b904a03133058c926d5f5d82708b5031a36a72a8af91e452c375862c98dabe1fe15a9cf292db94fcf72f63e18815c449357614265c98344908a7284a2e232167,7,2023-09-08T14:16:20.429091,20,80,on,Alert data
2423,5567,208,8b704c4eac0b598703964b30dbb262dc4efe5acc492f0a27a028da7e6ed815c51240f36eedb111c5074b5c1be96d7ec326a0f366473e5881c13578a8fffb93a5,1,2023-09-08T14:16:20.429091,20,79,on,Alert data
2424,4149,297,c560d38ae448056290da9062dd353accc4c4b321d1bac276a15751ae0ca78ffa6213246a75df24fd983e47d7dcda4ff37b79572837db385d94cb934c9d8e1e7f,4,2023-09-08T14:16:20.429091,20,80,on,Alert data
2425,3194,538,12513b0a6f3660614eb5b06d9b8c9ea29aa5be3bde6b8fd646fdb62e27c72323ff95bcac115c7bddab4159c2820d63ae83be3a8ce9217cb1e5ddcff4df3a8f0f,9,2023-09-08T14:16:20.429091,20,79,on,Alert data
2426,932,446,bafef12121c9f80a0378aa04697ca3dc85a48718f87ede3bfd9f2140f4fb35aa0a29afee33ed3592e5b0c1dddcae533489d5fde337977c866521c17df96075a6,2,2023-09-08T14:16:20.429091,21,79,on,Alert data
2427,2378,517,0b10971929e5eb4597de083a694f675f87b7b5b113918fa139cc83eb3e3bc322d6a1296b9dddf38217e338713318f542bc776e1b284ce36304bb5df2a12f1161,9,2023-09-08T14:16:20.429091,21,79,on,Alert data
2428,7263,177,e9fb21e9b7cf6615a9dfd514ed16fa1d9b7c95202f4cbc57c272d09b8c52fad3a79c0dca16f7597d0a77bff99313e41b579c6e239f157e212c16005d902846b7,5,2023-09-08T14:16:20.429091,21,80,off,Alert data
2429,1523,421,7f2673825bd7419569a7ce1b3ab203d51d224ec35d570d4f40dc19297e5bcb5f90511a67e522b6ad7ca1ccce0b00abc4b9fdbec3dff4c157a0150c4d1db7873e,6,2023-09-08T14:16:20.429091,21,80,on,Alert data
2430,3514,168,c719d1c045670f994f3896e3a9158bcc5d6701f516791ba73888764a44acf9e7cdd2a21062dee5df94af469271ed6427ecb94c6892f700089bbcaa67dd3d5552,5,2023-09-08T14:16:20.429091,21,79,off,Alert data
2431,6944,198,e867c573207eb06b7a04c18f9c2f5df50c93d3e42494759e34c12a84437e135f51753a96a8b6e246e47b4b7906afe5935a79450acd5e0a7ca54f3292c8401770,9,2023-09-08T14:16:20.429091,20,80,off,Alert data
2432,8344,204,367b19c5f0ba5ab97eef110450d1ea7a7174e41430f1ca53a97ab07347d0cdabdc49eb9b1945d30685c9ccaa2976db2a76aa0d0b2a5b32208919ff8cc6e60870,9,2023-09-08T14:16:20.429091,21,79,on,Alert data
2433,5775,153,2de8401783660ea8bc91a143a9ea857686c860299ada1b270fb169a9440b144e2fce054fbbdff937feac433c10d8b28a8e7eb53e8dbfc786fc9d8d9d3328e454,8,2023-09-08T14:16:20.429091,20,80,off,Alert data
2434,7359,708,3125299929703795a3f0914f3658c8312f3b955bf0bd2379a1fbef7088f6983128fcbe293eedf25e6e37be999048d3aab57e71eb8b722a3a1454209110234adc,5,2023-09-08T14:16:20.429091,21,80,off,Alert data
2435,6074,228,41035873d0f31ceb5132b242f05bb758ff63855e9edba9f5fbbcec0b49ac40e0610deb4c1d9bcd9121e5ceddf426bcd2f34f7e634c5e81cf7ceb97d2dac71991,2,2023-09-08T14:16:20.429091,21,79,off,Alert data
2436,5705,1000,71793b3c7af50828c20f5042a82dcc124137831d99dcf2cb3ffb7dab133bd46e61da7d752aab03798187f344b1baa1d44ec102123140eb3cfce32786cb354bcd,9,2023-09-08T14:16:20.429091,21,80,off,Alert data
2437,6700,177,cd6f07a597584dfb2633f789a4a3bf8a760b658a353aa0c769c3518a5d816bd49cce1af7030f2307f9258c106d11a222a951e3028d2c8fd27a2f0edb1bebde61,8,2023-09-08T14:16:20.429091,21,80,off,Alert data
2438,6053,711,131f2aeed2c61f0d5504bae8320ca2192e63b528178111b603cb5cd8de520eabb98fd1cd6b61e2deee86bb5a81ee6c8fb030249a4c77bacb4049ce75509a2ca5,5,2023-09-08T14:16:20.429091,21,80,on,Alert data
2439,6825,632,166b2279566f102bd136f5efc51a4810e5029cf05c7ab07e8241601c7a9b095de51a178f2503cfc7c8683dfdb08881d497875fbe5940f94684572522d173433b,2,2023-09-08T14:16:20.429091,21,80,off,Alert data
2440,9050,314,b3949048a2c20822e5806468d7a2763702f2026d3ecd4bce12df2358df34638df41366c6f702ebc1ff39431a1e63549f8dc12c0391a71f787353de14921c8922,4,2023-09-08T14:16:20.429091,20,80,on,Alert data
2441,2514,233,0a61be178d29c9f62832633012fcae5bf5e4e32e1f00d7ffa96c1cf1a9b37e2d438405d00e53b96c1031bb86a389352130dd947de139ed133247a41ebcff99ce,8,2023-09-08T14:16:20.429091,21,79,off,Alert data
2442,985,571,81374b04ca4a028d2f8c85153d5bf32a658d3b9643119629c07434cec764d2171fa24b2ac4996cd58befbdbf58bf03085c47f0f968ccd9b5d2e9d8cbedb0773f,5,2023-09-08T14:16:20.429091,20,80,on,Alert data
2443,2150,862,18edf1e2a2054f278145c763eb6fc4470d23826f6066b935da1213b1215c49a05f263e59121b9f0f2dc4be16aa2a5e46517d8e6f5270fea6c3f63cd3851234d0,4,2023-09-08T14:16:20.429091,20,79,on,Alert data
2444,8004,940,de133cf529ff1ecced4eca1a3fe4d20ba069a1015dd35fd7e6762e7814348ad1f64524e7166286be38bf71ee0aa4a69db76edbbca4114381a07085cf1539b6d0,5,2023-09-08T14:16:20.429091,20,79,off,Alert data
2445,2226,376,0d5b58c3460158984c063fc8f21e0da0b87ede32ef4886c7693ee512f9b67cf507ee6e22430b0f2fbf18c026e1fe3ff4d61a1ad6ebb5959d8a7dbcd03d99e03c,5,2023-09-08T14:16:20.429091,21,80,off,Alert data
2446,2410,966,bae277dbf7eb0bca08eceec467f7e608db172b9f8176dc631042db52dc901519af7b1d0416b91b9b35d149b81f4753188cf4bc147e2a3ea9af1443ef590e68a4,8,2023-09-08T14:16:20.429091,20,80,on,Alert data
2447,7043,272,9e31fad197cfb99c19dd4fdfff5899d105e73c432d7b2bf2e7802f8769554276333735b796f2a08ac21467bc11bd99ca0e67a40729a79e5243524675dcef383d,5,2023-09-08T14:16:20.429091,20,79,on,Alert data
2448,1573,332,2a295e601e06ecc4f3ddbc54b7e6a3c909da0e08c2ebe3f00ee826b0d74def7dfd8ed5ed86e0fa927d52995761fd6007e8a31a688d91cf5b9ba22b9d1d7c959c,2,2023-09-08T14:16:20.429091,20,80,off,Alert data
2449,4673,143,6cd7e11026c0da9d5932eb0ff37270615677322dc0041742e773cfb492e101c2e4188d77e4ebe2fc7fd859a25fdba75e7d6aa05acb46596da027347f834d4d57,1,2023-09-08T14:16:20.429091,20,79,on,Alert data
2450,7810,692,55d648b97149a610c92bd881b5f99e0dcb6fa5bab48de9184dbda98cab5a8d33c4e5c91b2fffbe5da8f404db0d65b840a868d63a8403a584a5b721086b52f821,4,2023-09-08T14:16:20.429091,21,79,off,Alert data
2451,1901,622,5124bc517d3578d659221b9b7804fd7f09710b1ddb9e5852fdc9fb5fbe8b4d54e286a82ff93469f82ff4a57bfbd9f98753da4533985af8c88863d9e4e4a7c4bc,8,2023-09-08T14:16:20.429091,20,79,on,Alert data
2452,7368,163,356c1fd0e2bb1a21fed262b839ad51d47c566b852f57c79a084a7a090201979f3ff0595279b2421c2b7e13c97d302f5aa4c5bd53b13c10223a67b3df2af584a4,8,2023-09-08T14:16:20.429091,20,79,on,Alert data
2453,9267,919,0a8a03eff59f5db5abe8568bf5485b68a7458895b55084f788bec32bea00bfae8f35928726d3b2bca9d76ffb90fe00506f191004383d6ea78983294faf587331,2,2023-09-08T14:16:20.429091,21,79,on,Alert data
2454,2641,989,0b856dfe8ce9b150f12e4c0f80914eb497f9c1d07957c6328b30b086638b6ad365c89d7a120125e8fd868e1ff5095c8583244463885f6857e7498ea493c1acaa,5,2023-09-08T14:16:20.429091,20,79,off,Alert data
2455,4852,355,480fe54cfb0b59a694a67d713f4cc196ae39c87dd7c7560e8921b7d2c82520ad0345e2d6d180d8e1d3b2b2d894147145a6c713251b74e4ebb38003a090c709a2,7,2023-09-08T14:16:20.429091,20,80,on,Alert data
2456,393,325,9c6604bb713d592fc86573b8e3b8357c3dd19967f33a19ce9448b87d9fa74b37945efefa9b33362dd4388b7fbca0b32227b6ba8f30387c743b3e15ff5d71c1e8,7,2023-09-08T14:16:20.429091,20,79,off,Alert data
2457,6420,235,47cdb23d7295461d22d30e048cef726e6d144b90190eee1c082c931b55f66f54c70e6878d3e7130e555bd6aaf81ee5d7005726cebbfa81ad59631b64818c16d6,5,2023-09-08T14:16:20.429091,20,80,on,Alert data
2458,9844,678,cf750c30abdaf59a3ae00270f5471ac9c3f649365c0d0320014eeab76fa0146d0e56ade8d1421bf7accc6277752f72cac233b14906461dd6feada170e467eb09,2,2023-09-08T14:16:20.429091,20,79,on,Alert data
2459,4093,826,89f960cf0428619c5a0ebf387c7ed6694001a750e13767e6eea3828943594e965db90b32763b8ab1dc16197dbd4ea1f8c91c13b6c001ba388dd40e65b7d42fc4,6,2023-09-08T14:16:20.429091,21,80,on,Alert data
2460,1441,530,db39efb0b4f49811b49257bab8585b8e92a1081e255c68c8249ec982e40ac98274548bf6f133336d8e11baaf5e9456d16de7d627cc121a2f208901d3ba03fdea,1,2023-09-08T14:16:20.429091,21,80,on,Alert data
2461,1165,129,cef36924c7f2df28a4e0e4722ac172a211dd24b4d9e95e609fe3f6c2e46d4a6defe65544cd105f3f9fd2803b2e895f7ebc9b45c1744c79122f0159d28d5ad027,5,2023-09-08T14:16:20.429091,21,80,on,Alert data
2462,2194,487,3258f6f1daae683eb1b28989d0c8e915693ca8b4ccdfdbc39f203f5df4b3378b13d626dd89bbfe403a71366543168f113420309697ba98a6b84f5ed5dd171618,9,2023-09-08T14:16:20.429091,21,80,off,Alert data
2463,1173,925,00b1bed28b35a830d239472a6bc7b189c27953e3963f766ff68f03dfb74275aab7e4958b6b0b1f20d28a24d4a717c694a1acf88a3e32516cd6a3bc77e1d2e5ed,5,2023-09-08T14:16:20.429091,21,80,off,Alert data
2464,5275,446,35b22440b5936f5cfc6fa5b0a6f0ad92f14f6414f99462d52d092d274c4ee934a373a03516576de44aa5d59c69040fdebcd44261c271f6550ab62f130bb3e1ef,2,2023-09-08T14:16:20.429091,20,80,off,Alert data
2465,3273,447,60674d6204f97956e6dd536d5d99306f4ce1ecaf7e2ff744a87a555fbefbf1d32e7d907ae796c78485cd4fcabfd93b375f54fe6041daf1a3d2bb5a1b821b459d,4,2023-09-08T14:16:20.429091,21,80,off,Alert data
2466,1444,407,1b17b37b749f4061d8e556546d308a5bdb5c61b132fe9d8d9887fb45b31d8905b5a093fdd61c786e982199bf3155fe00de8b51563e0d748798d83780e90f9eeb,1,2023-09-08T14:16:20.429091,20,79,off,Alert data
2467,2197,271,e62538b99ca820e4ef2c24da6dc2afbe963c6793f0f7a93dbc231bdf44b77baa288d4ed18e8b05a3e5446454029d127fa54ead1c5fd9d7ff91fa21006e12f699,3,2023-09-08T14:16:20.429091,21,79,on,Alert data
2468,6176,628,eccf2284e400cbf0ab7d58a80476c2386b47bec66f9a296f716285904cbe01b8b9216d67e1b6916bbe4199933210bfd0a8e795d901c9f00765960a6c1621ec80,5,2023-09-08T14:16:20.429091,21,80,off,Alert data
2469,7747,344,031b219b8803ad40ee24d571ebba49238f12c1be93364c2c98eb890e021f7636a9391e32c8305e2dc868fb8249b814ec42ab3c6c80e7d791dd2656d4baf1c08b,10,2023-09-08T14:16:20.429091,20,80,on,Alert data
2470,6617,423,65455e82449cb18531d35ae450c17fb3e81fb3b9dc1e72810a1359b99fdd58e2f67a2ea87b984e61917d03dc9d804337218ae399cd5504dacfca43e94cce6af1,1,2023-09-08T14:16:20.429091,21,80,off,Alert data
2471,6882,579,6db5c9de092a560efde6d04c709d7f1801eb03c61e7696a8b14fa266af8d7d693f22af7410255cde50cf98fd25bc1b4ccd37054fa0505dff08403b4f1bbd32ac,4,2023-09-08T14:16:20.429091,21,79,off,Alert data
2472,8243,834,e78b2c4c4a79c7364ac6a7425043cf6873a9bf0b31eb343ed7ead59e7a58fef754099ae696a8c44bde07164cb5dd48d5f2fb0736bf088471d7939ff27eea6794,1,2023-09-08T14:16:20.429091,20,80,off,Alert data
2473,5297,553,6e6b3189fff3e5da7ddcae8cf944fdf69c45063c698591f32e2d89ba6885cb75152db0f58ec5692693ee6cee59f5323fcadf113ebdab77268026b14b7c5d5419,5,2023-09-08T14:16:20.429091,21,80,off,Alert data
2474,6580,160,a86cdc935f39e0f0ef718a21b47f9697908ef385f7ddc5ed22cd092c39790aa41656f8259c8d684c5ceaef6d74d2c0f51f62b5d18fa72a32ea94fece4682b35f,1,2023-09-08T14:16:20.429091,21,79,on,Alert data
2475,8323,549,84c25764ce86028ff122b7e0d1aace1ee1f0c4ce8fc489480b665463e26b8ae54555a0c9abfc83f2bfa6f966edae69ff588117e6b7196b7df4391d1066a23059,7,2023-09-08T14:16:20.430090,20,80,on,Alert data
2476,3406,806,1956f4c604063f0e77d0cd37686f3c9c6f2f797fd62368a2ade7680b351767116e31296304b7d5547788303b05ad7d8d5f87a2d35806432a4e202653c9d81bbd,5,2023-09-08T14:16:20.430090,21,80,on,Alert data
2477,4653,616,85556cb130ae4fb4b2e802ccf8f5b14d7e2db7076f37f9291794dbfc4adb64cb7c8a74d3982e750a024f38c7eb7cade8e107133c65a697c4275227a2297786fc,6,2023-09-08T14:16:20.430090,21,80,on,Alert data
2478,2558,1003,f934b9aec051382903f7bf391e6ea8d79771c4d95e804f47ee016b69985af5d651003595dda29c494ab592b0928dca406bdd56fc1352f5d471ab3b86f4dd9813,7,2023-09-08T14:16:20.430090,20,80,off,Alert data
2479,2764,263,f1b0e4b85060e3621e9e91e8b24ab3e468b66d6118e1b5a221eb64524873426a5bdb8db96ded959601daac182f9935fa145d796b8b65465d5c0331bd7de43498,3,2023-09-08T14:16:20.430090,20,80,off,Alert data
2480,3143,392,8925c60b4398efb55db246b74a2b7dfd83202b71597251efd62e5757f45d6d821959717f5a6b614589a5ff12c3a0b75db98ee04efb66bc93e31a6dff85206549,8,2023-09-08T14:16:20.430090,20,80,off,Alert data
2481,5321,521,91139ce513e3e19b88696e922857e8c1f7d251131f9e71047dc35e43aaef4cc6765b55f9b94864fa1504e6870188a215a66d0c3b6a75f2fc093dcd42856ee065,3,2023-09-08T14:16:20.430090,21,80,on,Alert data
2482,7121,369,b7536159fca209a0cb8b22b26155a4d0a489a96fb1a5f4ae601abbfa3febb1a0b1a3c3b5250e553961c97e01807aeb497888327a5ced61fc44c42fd73b6ec883,6,2023-09-08T14:16:20.430090,20,79,on,Alert data
2483,2030,323,bce206628767b918089c7beac5b2d0bd1768966be465bebfffe11882e788238e781f49986246bed6d998d51fbce0d37531828c2cdfc93ac6c3afcdd81a7ae98b,6,2023-09-08T14:16:20.430090,21,79,on,Alert data
2484,1206,157,0fd1d922493435ec07e3bea32d793da97870c8c107a22eca6409c3d2ec535c5f34d284ac7fcda7e2fb498a8b1d2b52e2ce697ea8c05b78c68f91476e30c8fb10,5,2023-09-08T14:16:20.430090,20,80,on,Alert data
2485,5477,429,72dc4280d235bc753dff07b1903d8bb753308e634bc80a1e6e453a1c3fbeba8737fd6cdecaf00714c42a2ef805e44f6e942071a91d8c2e61d00fdc66741bf2c9,8,2023-09-08T14:16:20.430090,21,79,off,Alert data
2486,2001,682,0af1ba6dcac7ed6fc65eeb23510f1e27823a6446b8bd4652e32731c38f466f6da9e63de51e3e8cde95d43a05248d09f702b312c210a11d2a79e772fde88501c3,1,2023-09-08T14:16:20.430090,20,80,on,Alert data
2487,2755,606,239170ca0da802a907ea5c67b5a459573213f2942c9e312e6543ef1422b8e2bb36ac726291821c768740ff2bcc93a9cde7426520839f24f03d5e0f998eb4904b,9,2023-09-08T14:16:20.430090,20,79,off,Alert data
2488,1483,698,d7b402229d75f64649c7186c9d6a5f38d5774886bc50bfbe5cdd1d800e8017c2b8fbc5da60364c8087ecf051e435b7f7b27ca473656f66132b2ed78c9150f465,10,2023-09-08T14:16:20.430090,21,79,off,Alert data
2489,3399,632,7f852af98268c140ca25db521608ab5e64500e7adeb460362fc312c4fb553492cb90e041d0399357585e91dc7ae30e7907221fc5ef09cb52f56a02d91580da69,10,2023-09-08T14:16:20.430090,21,80,off,Alert data
2490,2616,596,0df852cd4ce9c17357ae80dfd441abf871272b7a2f298c4bb0228cd98669fd32cb5b4f8f98cf12908d264a4a5d6ba0600c68f97405d42b8a9ca5a59d64bfa8e1,8,2023-09-08T14:16:20.430090,21,79,off,Alert data
2491,7096,693,856e740801bf35defc00762472a14cdd4aae90fdf63b6ba5dc04ba831c1a61cfa24a34fe85ab1791bed50668ee6049c7707b17207b5e6f6076995abed723eb57,10,2023-09-08T14:16:20.430090,21,80,off,Alert data
2492,3739,851,907b3d9d881584c8643cbd9cea41d6736271123794a35786e724bbb6eedc260a966eaa1501e3a6928a3ad894f1d31f276f8b61a34e3b111e7c163113b6579035,9,2023-09-08T14:16:20.430090,20,80,off,Alert data
2493,6405,822,f38508b4489e78cbe3ed9a84dfafce6bbb5091d36cc4b5b662ee93b3dcd7e2884b82c7c45643f8de9887948d9c8aa2aea2176e7a48160bc9b8e0f6bea47b1b8e,2,2023-09-08T14:16:20.430090,20,79,on,Alert data
2494,2554,898,036d4e136fe0143594cdba222f082297d80cfec99a83062dd5b7baec3f4b338602dac39d9c7a576c691f5e5273defc256cf371ec5fcfca4d720f2956b62b66e4,4,2023-09-08T14:16:20.430090,20,80,on,Alert data
2495,1604,952,ce98d3c0f83ae8b19579fa69edb6977e8f1f91319f75b776fc8220d6e2e7dfc3a96186b9e833f7b99daac6d842aea19a668ca8fd0403823a9a860b83be6a77aa,5,2023-09-08T14:16:20.430090,20,80,off,Alert data
2496,1521,845,362ff59ab43892aca98bd19635e867f866433b82ddd001de719d60ad71fb452d061013717a95448ca600f9bbed0f9125f6f3e695af7c6dae517f7feb6eb88200,10,2023-09-08T14:16:20.430090,21,80,on,Alert data
2497,1329,875,6aecab5caae359f0e0a17e2c39c9b5658b7a05d450b34064a6ef189811cb0442eb95f3e5fafb52b1af5631372b792e8d965162b1ce4569cf2684f6210c65e37f,7,2023-09-08T14:16:20.430090,21,80,on,Alert data
2498,7849,740,668d2295ecadcda8fcc02a365e4581723081509faa870d4f5d8fdb6af85519d477b0c8529212449f9f4d2d880c57d205b85753f42f6e5e25295b9ec473a9a953,1,2023-09-08T14:16:20.430090,20,79,on,Alert data
2499,7731,774,330b86eab3792a1da8a8e4053cec297dce3cf2666b4b235f409a476da9782b2943c2a498e29d84970c0b10f6b8aeca9c7b86279f46fa6eff6e2878a3019fe456,2,2023-09-08T14:16:20.430090,21,80,on,Alert data
2500,9420,273,3ae0f24c4f1fe6593f20f92f251c54c1d10e6f576340c9ae31a46d50cf3b49c364d1a0ab6b9d5702cb057077db52a48f192b491f142315311629b9ad7cc11fdb,9,2023-09-08T14:16:20.430090,21,80,off,Alert data
2501,6953,231,30a2b8969c04c2104b3ca85cfa268a5bd1d6f7c152fab187356934f1ab545f19ff2f69fe0f5baf6d812caa625dde5506b49c94d507d59fb6c96cd3f3dc6cbc6f,9,2023-09-08T14:16:20.430090,20,80,off,Alert data
2502,8751,111,d5ad66d53770f59603ba3fe87a6e651f3dbc49b0097a04ac0dd6c858d222b321337e90f67aeb7d77c5c4f0dc4100fd5f09bd7555c59321752a8ba2c8dd829c38,5,2023-09-08T14:16:20.430090,20,79,on,Alert data
2503,3338,348,cdf9078c385477408d8b5b065f752125472d696b3287195689d75adab1b47aa54c505ed3a3b1f57479dd2fef172d1387d373dd7e2f32c005365cb127b529d3fa,4,2023-09-08T14:16:20.430090,20,80,off,Alert data
2504,7620,228,c85e5c233290c9a18999b1bc157490879235b1ccfbf7df3afa56d982eda10f9c09109467b59fdb289427d05005421c3c88d1a8ab3395989a77add81af7e8f1bf,8,2023-09-08T14:16:20.430090,21,80,off,Alert data
2505,725,464,270ebd369e264c2ca2baaa5add0338dd3320f6226e2d028cc40d1adff84d83a591d8ab9b345952d095a24fe8675a1a34f6511e5259a024f85ef89753a0aa8fb0,10,2023-09-08T14:16:20.430090,21,79,off,Alert data
2506,1762,829,4255cb842e55f2d9b11720ee9c5b87a61960d4533f352e348d77d8983585900d6091ad138b7c5145f3d05a0c807445d33ad9cdd9458ed4494ce46ce23eddf60a,1,2023-09-08T14:16:20.430090,21,80,off,Alert data
2507,8379,774,3c7abde88837718bf51c903cba35f7070d14519a51bf658b09d045b849c65327fe073a65934db7a582e40e0a64517319f44f31b047dca062173711050efd9bbf,9,2023-09-08T14:16:20.430090,21,79,on,Alert data
2508,2661,939,0ffde933cfe158988542bfdaa6535505e0bfb19bf147bba571c5b2b47bf222aad1cac1ad4e7dfd85fa47ae257043c45a2a695b93860d62a3eff8c1d68eb1746b,9,2023-09-08T14:16:20.430090,20,80,on,Alert data
2509,8647,219,8e3cd09dcd35905c4003be97694221ebd64880455061961dc8a834d986df38e22ba7f7ccb2dfb05fcb387d7e7f5e3478baadc7fdd90ad55d3e857db102c1ab5a,9,2023-09-08T14:16:20.430090,21,79,on,Alert data
2510,8381,559,a7733cfca639c0cba00beb99be88a8a51280ff198bf9a80fc1b982deaa73453bb624f0aa95d20a328020acda5bd9bb6a91e22f3baf797c4bf0691b8f65fead2d,2,2023-09-08T14:16:20.430090,21,79,off,Alert data
2511,7143,371,daf8c829bb35205a4630119c438fb46649fdd376d405ef88fd990b13cc2046adbca9522617177ce615b2c4a6791523771148ce5ca0d9d23ab4ac5b7ec363cda1,4,2023-09-08T14:16:20.430090,21,79,off,Alert data
2512,6950,728,c0431e4ab7a32a6b5d0f114422912781fb732c88a447cf2b1870371ca616570deb67b7a1007464f29b52a66b3148a0a39134da424f60d1b923dab71172f1f640,9,2023-09-08T14:16:20.430090,21,79,off,Alert data
2513,3859,743,872205d00ae9b4d75c687abd62636954f7ebcc4f6065e8c61f5b069a433648d5b678739e0fb44e8e7bdd32d6306044a8254fa44760ccef65d95ebe33d0d59528,9,2023-09-08T14:16:20.430090,21,80,off,Alert data
2514,9167,228,84066eb20e39f5cfc16bcf7ae63086b2fb1b91fd5c4aae73abcc36cb532648673c8a18b34573ca1fd0cc9f74fcf0fb1e95e9d194685ebba5fd65fba96b40e580,1,2023-09-08T14:16:20.430090,20,79,on,Alert data
2515,4926,525,eff8d1b0596f67571275f1e43453836150d237220118d93085fa036848137bd022121acaacf59acb473fbcb6c98f2051a74c2b3a39e8fe80b17d1e26eece5cb0,5,2023-09-08T14:16:20.430090,20,79,off,Alert data
2516,652,662,cab1d3c60f0c970ccd16fe660ecebfaa28c2f2c5adad0b2a92cf5d96c34e6c8f248096ed3ef1dd11c53e842c49a07c27dda8befed4ac69890d19d10163d4d29a,4,2023-09-08T14:16:20.430090,21,80,off,Alert data
2517,4257,883,18501be6d03fd9e2ae06dab41bf43bbacfe96459447c0d6af7071a0f3a9e9333cf3c983cac79ade78908624926c0f4dcd945c1901e413ac7f646bec9bc30f32f,2,2023-09-08T14:16:20.430090,20,80,on,Alert data
2518,4682,903,59f3e719f61ec5961207d3ed294755b5e24726f26200cbdfb93c5290c6a2335508ca858aa8faa717b9202981afa7cfe719cc45e7e59bd84800ac31597b1bfaa5,5,2023-09-08T14:16:20.430090,20,79,on,Alert data
2519,7111,900,a36e03bbcc8a8fb8f6968a4a337455bd024ae80194411f3a122c46bdc044879ca777e4607ebbe5e0b90f84ec9cb306436114ea31907b913825a0b48a84bb00aa,6,2023-09-08T14:16:20.430090,21,79,off,Alert data
2520,9229,266,5d2b84d2a111a888e1d93d138ac725632adf04c84dba38198138e04f753ba9199e725e2efa63364b2da77a405d5f9afbaf6c5f597a1ed0ec91ab1d98790c9ce7,6,2023-09-08T14:16:20.430090,20,79,on,Alert data
2521,9177,448,82cf0c8c7d6bad717646371e0c99194ff5b7030a4733981dcf07febc0f1a8a12023aafb45d5d1ec3a763b010992977e652180df01ff3046f3ea7c4c8fb3a6631,7,2023-09-08T14:16:20.430090,21,80,off,Alert data
2522,8089,156,bbdf54b0aafaf5b0da2013c1d431342069f4c61b9d6b2cfb9f1cf37d70cd55cef841e6a2767000a1e6a64f836d3214eb7b955e94b6dab5584fac918c79c33e7a,1,2023-09-08T14:16:20.430090,20,80,on,Alert data
2523,3984,636,b7382998b5f1b2275f388e6c85923abbe0d3a8dbfd4bad34cd4d08914c4c94f91be694c1229e756bad501fb529242fe1c9752136a29545d08ec98ddf221cd7fc,4,2023-09-08T14:16:20.430090,20,79,off,Alert data
2524,2699,727,a22ad9a0cfc7b152dd7851529518dd9eeddca28e2fbcc2dbb815f1938d11ca5612efd919d3770ba99d0440c43a32981deed4a32287b803a8ecc5060a339fc14d,10,2023-09-08T14:16:20.430090,21,79,on,Alert data
2525,5119,947,f8ebfa36256b06e3252c201b5586f370323d8fede25ef475ecf7df3b12e8d238569e5e6660329dd2f8ae54d61139e21f141fceaf8d1d2d4af258794882e8f384,7,2023-09-08T14:16:20.430090,21,80,off,Alert data
2526,6402,932,ee8f7163e3fc9d97935936ecff78f42f74d9d40f22df78cc2072c040e151099a50db97caea6b103f6a9f0ab059026e2fae30b33dd35b79c0ea4d02590a35b35f,2,2023-09-08T14:16:20.430090,21,80,off,Alert data
2527,5683,360,31ba326b6578b8ec013012c0f6db5080b0d7c867a20779507824755deb616b6f7a4ef43dd0c6a4cbd9cc3ab31bba796ddb96dacdfbe9ffb3cc97c86173b204ad,10,2023-09-08T14:16:20.430090,21,79,on,Alert data
2528,5399,181,c198e0e4735d5f63ea04ea0ec9ca4d2630274a64f127b9bbe6c78f9bb08efd68c9a782b6726ffd70429e81d735852d823e0c570fac11ea10e5cd5d532be06a95,10,2023-09-08T14:16:20.430090,21,80,off,Alert data
2529,105,768,e8c5a75d70a25cffca0a43ee05a0873c1f0d70ed28185d7dc19c0c4e4199be0e19a76e56633f5b31dc4f779cbb8a076d0c62bf51da446c5de46dd5ee9717a4f8,3,2023-09-08T14:16:20.430090,21,80,on,Alert data
2530,4992,438,11832ac22661e19c62a93843aa6f061ef67a279c68c3960616b8caade32ab114b67f2d0e4573e04cb64ea0418086111bd6c088ddb99a8650b7ef5530ea3476dc,10,2023-09-08T14:16:20.430090,21,79,off,Alert data
2531,3887,364,e878e6ace9da9a4c9c5f3b13c3b410f01240c7375acc647b63741848ad89f7c2a32508e40f900c52e40c6cd9804e2f699911550c4168f6d63884cfdecc1a3898,1,2023-09-08T14:16:20.430090,21,79,on,Alert data
2532,3502,882,5ed870dd490316418455169c6fbfe984dd0a4d81aa12f39f2e019d1279511c2d62b4217f2992dcae0f24a087b4de9f71c93108f1986929040959a96acbcd7a8d,7,2023-09-08T14:16:20.430090,20,80,on,Alert data
